timestamp,memory_physical(kB),memory_virtual(kB)
1527068829.5115125,1851436.0,3437492.0
1527068829.5739126,1864648.0,3437492.0
1527068829.6363127,1879208.0,3437492.0
1527068829.6987128,1897960.0,3437492.0
1527068829.7611132,1904304.0,3437492.0
1527068829.823513,1924268.0,3437492.0
1527068829.8859131,1940660.0,3437492.0
1527068829.9483132,1957384.0,3437492.0
1527068830.0107133,1969808.0,3437492.0
1527068830.0731137,1983956.0,3437492.0
1527068830.1355135,2000240.0,3437492.0
1527068830.197914,2015476.0,3437492.0
1527068830.2603137,2026608.0,3437492.0
1527068830.322714,2036936.0,3437492.0
1527068830.3851142,2061100.0,3437492.0
1527068830.447514,2061100.0,3437492.0
1527068830.5099144,2061100.0,3437492.0
1527068830.5723143,2061100.0,3437492.0
1527068830.6347146,2098328.0,3437492.0
1527068830.6971147,2100468.0,3437492.0
1527068830.7595148,2100468.0,3437492.0
1527068830.821915,2100468.0,3437492.0
1527068830.8843148,2100848.0,3437492.0
1527068830.946715,2100848.0,3437492.0
1527068831.0091152,2100848.0,3437492.0
1527068831.0715153,2100848.0,3437492.0
1527068831.1339154,2100848.0,3437492.0
1527068831.1963153,2107580.0,3437492.0
1527068831.2587156,2126216.0,3437492.0
1527068831.3211157,2145088.0,3437492.0
1527068831.3835158,2160184.0,3437492.0
1527068831.445916,2178220.0,3437492.0
1527068831.5083163,2190572.0,3437492.0
1527068831.5707161,2203596.0,3437492.0
1527068831.6331165,2219872.0,3437492.0
1527068831.6955163,2233876.0,3437492.0
1527068831.7579165,2249952.0,3437492.0
1527068831.8203166,2273984.0,3437492.0
1527068831.8827167,2273984.0,3437492.0
1527068831.9451168,2296056.0,3437492.0
1527068832.0075169,2296056.0,3437492.0
1527068832.0699172,2296056.0,3437492.0
1527068832.132317,2343164.0,3437492.0
1527068832.1947172,2348556.0,3437492.0
1527068832.2571175,2348556.0,3437492.0
1527068832.3195174,2348556.0,3437492.0
1527068832.3819177,2349184.0,3437492.0
1527068832.4443176,2349256.0,3437492.0
1527068832.5067177,2349256.0,3437492.0
1527068832.569118,2349256.0,3437492.0
1527068832.631518,2349256.0,3437492.0
1527068832.6939182,2349256.0,3437492.0
1527068832.756318,2349256.0,3437492.0
1527068832.8187184,2349256.0,3437492.0
1527068832.8811185,2354972.0,3437492.0
1527068832.9435186,2374380.0,3437492.0
1527068833.0059187,2387764.0,3437492.0
1527068833.0683186,2400756.0,3437492.0
1527068833.130719,2412848.0,3437492.0
1527068833.193119,2429236.0,3437492.0
1527068833.255519,2437324.0,3437492.0
1527068833.3179193,2449228.0,3437492.0
1527068833.3803196,2467232.0,3437492.0
1527068833.4427195,2484204.0,3437492.0
1527068833.5051196,2500840.0,3437492.0
1527068833.5675197,2512884.0,3437492.0
1527068833.6299198,2530120.0,3437492.0
1527068833.69232,2544292.0,3437492.0
1527068833.75472,2561292.0,3437492.0
1527068833.81712,2573888.0,3437492.0
1527068833.8795202,2585264.0,3437492.0
1527068833.9419203,2599112.0,3437492.0
1527068834.0043206,2608540.0,3437492.0
1527068834.0667205,2613284.0,3437492.0
1527068834.1291208,2624392.0,3437492.0
1527068834.1915207,2632576.0,3437492.0
1527068834.253921,2646020.0,3437492.0
1527068834.3163211,2646020.0,3437492.0
1527068834.378721,2653880.0,3437492.0
1527068834.4411213,2670776.0,3437492.0
1527068834.5035212,2684180.0,3437492.0
1527068834.5659213,2701660.0,3437492.0
1527068834.6283216,2713452.0,3437492.0
1527068834.6907218,2727680.0,3437492.0
1527068834.7531219,2740928.0,3437492.0
1527068834.8155217,2751636.0,3437492.0
1527068834.877922,2767428.0,3437492.0
1527068834.9403222,2780440.0,3437492.0
1527068835.0027223,2795504.0,3437492.0
1527068835.0651224,2806728.0,3437492.0
1527068835.1275222,2820616.0,3437492.0
1527068835.1899226,2829600.0,3437492.0
1527068835.2523227,2836160.0,3437492.0
1527068835.3147228,2847320.0,3437492.0
1527068835.3771229,2862676.0,3437492.0
1527068835.439523,2867968.0,3437492.0
1527068835.501923,2889840.0,3437492.0
1527068835.5643234,2889840.0,3437492.0
1527068835.6267233,2889840.0,3437492.0
1527068835.6891234,2889840.0,3437492.0
1527068835.7515235,2889840.0,3437492.0
1527068835.8139236,2900372.0,3437492.0
1527068835.8763237,2919076.0,3437492.0
1527068835.9387238,2931404.0,3437492.0
1527068836.0011241,2945880.0,3437492.0
1527068836.063524,2965860.0,3437492.0
1527068836.125924,2973720.0,3437492.0
1527068836.1883245,3021388.0,3437492.0
1527068836.2507243,3023544.0,3437492.0
1527068836.3131247,3024208.0,3437492.0
1527068836.3755245,3024208.0,3437492.0
1527068836.4379246,3024224.0,3437492.0
1527068836.500325,3024244.0,3437492.0
1527068836.5627248,3024244.0,3437492.0
1527068836.6251252,3024244.0,3437492.0
1527068836.687525,3024244.0,3437492.0
1527068836.7499254,3024244.0,3437492.0
1527068836.8123255,3024244.0,3437492.0
1527068836.8747253,3135064.0,3437492.0
1527068836.9527254,3204984.0,3437492.0
1527068837.0151258,3204984.0,3437492.0
1527068837.077526,3207420.0,3437492.0
1527068837.139926,3217968.0,3437492.0
1527068837.202326,3217968.0,3437492.0
1527068837.2647262,3220076.0,3437492.0
1527068837.3271263,3220076.0,3437492.0
1527068837.3895266,3220076.0,3437492.0
1527068837.4519265,3220092.0,3437492.0
1527068837.5143266,3225676.0,3437492.0
1527068837.5767267,3225676.0,3437492.0
1527068837.6391268,3226056.0,3437492.0
1527068837.7015269,3229300.0,3437492.0
1527068837.763927,3229300.0,3437492.0
1527068837.8263273,3229300.0,3437492.0
1527068837.8887272,3230884.0,3437492.0
1527068837.9511273,3241128.0,3437492.0
1527068838.0135276,3246980.0,3437492.0
1527068838.0759275,3246980.0,3437492.0
1527068838.1383278,3246980.0,3437492.0
1527068838.2007277,3246980.0,3437492.0
1527068838.2631278,3246980.0,3437492.0
1527068838.3255281,3246980.0,3437492.0
1527068838.3879282,3246980.0,3437492.0
1527068838.4503284,3246980.0,3437492.0
1527068838.5127282,3246980.0,3437492.0
1527068838.5751286,3246980.0,3437492.0
1527068838.6375287,3246980.0,3437492.0
1527068838.6999285,3246980.0,3437492.0
1527068838.7623289,3246980.0,3437492.0
1527068838.8247287,3246980.0,3437492.0
1527068838.887129,3246980.0,3437492.0
1527068838.9495292,3246980.0,3437492.0
1527068839.0119293,3246980.0,3437492.0
1527068839.0743294,3246980.0,3437492.0
1527068839.1367297,3246980.0,3437492.0
1527068839.1991296,3246980.0,3437492.0
1527068839.2615297,3246980.0,3437492.0
1527068839.3239298,3246980.0,3437492.0
1527068839.38633,3246980.0,3437492.0
1527068839.4487302,3246980.0,3437492.0
1527068839.51113,3246980.0,3437492.0
1527068839.5735302,3246980.0,3437492.0
1527068839.6359303,3246980.0,3437492.0
1527068839.6983306,3246980.0,3437492.0
1527068839.7607305,3246980.0,3437492.0
1527068839.8231306,3246980.0,3437492.0
1527068839.885531,3246980.0,3437492.0
1527068839.9479308,3085464.0,3196060.0
1527068840.010331,3097884.0,3220884.0
1527068840.072731,3097884.0,3220884.0
1527068840.1351311,3097884.0,3220884.0
1527068840.1975315,3097884.0,3220884.0
1527068840.2599313,3097884.0,3220884.0
1527068840.3223317,3097884.0,3220884.0
1527068840.3847315,3097884.0,3220884.0
1527068840.4471319,3097884.0,3220884.0
1527068840.509532,3097884.0,3220884.0
1527068840.5719318,3097884.0,3220884.0
1527068840.6343322,3097884.0,3220884.0
1527068840.696732,3073056.0,3183652.0
1527068840.9775326,1076036.0,3132712.0
1527068841.039933,972404.0,1087348.0
1527068841.1023328,964336.0,1074936.0
1527068841.164733,985460.0,1099760.0
1527068841.2271333,976748.0,1087348.0
1527068841.2895331,985052.0,1099760.0
1527068841.3519335,1026416.0,1236280.0
1527068841.4143333,1060272.0,1332436.0
1527068841.4767337,1111280.0,1332436.0
1527068841.5391338,1160848.0,1332436.0
1527068841.6015337,1161612.0,1332436.0
1527068841.663934,1161704.0,1332436.0
1527068841.7263339,1161704.0,1332436.0
1527068841.7887342,1161740.0,1332616.0
1527068841.8511343,1161740.0,1332616.0
1527068841.9135342,1161704.0,1332436.0
1527068841.9759345,1161928.0,1332436.0
1527068842.0383346,1163904.0,1332436.0
1527068842.1007347,1164648.0,1332436.0
1527068842.1631348,1166164.0,1332436.0
1527068842.225535,1168188.0,1332436.0
1527068842.287935,1170160.0,1332436.0
1527068842.350335,1171984.0,1332436.0
1527068842.4127352,1174420.0,1332436.0
1527068842.4751353,1176896.0,1332436.0
1527068842.5375354,1178716.0,1332436.0
1527068842.5999355,1180556.0,1332436.0
1527068842.6623356,1182536.0,1332436.0
1527068842.7247357,1184252.0,1332436.0
1527068842.787136,1186064.0,1332436.0
1527068842.849536,1187432.0,1332436.0
1527068842.911936,1189056.0,1332436.0
1527068842.9743361,1190456.0,1332436.0
1527068843.0367362,1191944.0,1332436.0
1527068843.0991366,1193340.0,1332436.0
1527068843.1615365,1194860.0,1332436.0
1527068843.2239366,1196100.0,1332436.0
1527068843.2863367,1197032.0,1332436.0
1527068843.348737,1197032.0,1332436.0
1527068843.411137,1197032.0,1332436.0
1527068843.473537,1197032.0,1332436.0
1527068843.5359373,1197032.0,1332436.0
1527068843.5983372,1197032.0,1332436.0
1527068843.6607373,1197032.0,1332436.0
1527068843.7231376,1197032.0,1332436.0
1527068843.7855375,1197032.0,1332436.0
1527068843.8479378,1197032.0,1332436.0
1527068843.9103377,1113292.0,1308660.0
1527068843.972738,1113292.0,1308660.0
1527068844.0351381,1135772.0,1308660.0
1527068844.0975382,1162332.0,1357260.0
1527068844.1599383,1210480.0,1357260.0
1527068844.2223382,1210480.0,1357260.0
1527068844.2847385,1210480.0,1357260.0
1527068844.3471386,1210480.0,1357260.0
1527068844.4095387,1113276.0,1236280.0
1527068844.4719388,1113276.0,1236280.0
1527068844.5343392,1125696.0,1308660.0
1527068844.596739,1135044.0,1308660.0
1527068844.6591392,1165260.0,1357260.0
1527068844.7215393,1205736.0,1357260.0
1527068844.7839394,1210480.0,1357260.0
1527068844.8463397,1239688.0,1408200.0
1527068844.9087396,1261420.0,1408200.0
1527068844.9711397,1151804.0,1382332.0
1527068845.0335398,1160268.0,1382332.0
1527068845.0959399,1196900.0,1382332.0
1527068845.15834,1227264.0,3437492.0
1527068845.22074,1248272.0,3437492.0
1527068845.2831404,1263472.0,3437492.0
1527068845.3455403,1278016.0,3437492.0
1527068845.4079406,1296708.0,3437492.0
1527068845.4703405,1312272.0,3437492.0
1527068845.5327406,1324956.0,3437492.0
1527068845.595141,1343328.0,3437492.0
1527068845.6575408,1357092.0,3437492.0
1527068845.7199411,1370084.0,3437492.0
1527068845.782341,1385480.0,3437492.0
1527068845.8447413,1398140.0,3437492.0
1527068845.9071414,1416812.0,3437492.0
1527068845.9695413,1421956.0,3437492.0
1527068846.0319417,1439828.0,3437492.0
1527068846.0943415,1462152.0,3437492.0
1527068846.1567419,1462152.0,3437492.0
1527068846.219142,1476224.0,3437492.0
1527068846.2815418,1494968.0,3437492.0
1527068846.3439422,1513000.0,3437492.0
1527068846.406342,1532464.0,3437492.0
1527068846.4687424,1550332.0,3437492.0
1527068846.5311425,1565536.0,3437492.0
1527068846.5935426,1578820.0,3437492.0
1527068846.6559427,1596340.0,3437492.0
1527068846.718343,1613264.0,3437492.0
1527068846.780743,1631488.0,3437492.0
1527068846.843143,1649060.0,3437492.0
1527068846.905543,1666976.0,3437492.0
1527068846.9679432,1682136.0,3437492.0
1527068847.0303435,1698120.0,3437492.0
1527068847.0927434,1710944.0,3437492.0
1527068847.1551437,1710944.0,3437492.0
1527068847.2175436,1724392.0,3437492.0
1527068847.2799437,1735832.0,3437492.0
1527068847.342344,1743664.0,3437492.0
1527068847.404744,1743664.0,3437492.0
1527068847.4671443,1759316.0,3437492.0
1527068847.529544,1759316.0,3437492.0
1527068847.5919442,1775848.0,3437492.0
1527068847.6543446,1776660.0,3437492.0
1527068847.7167444,1776660.0,3437492.0
1527068847.7791448,1776660.0,3437492.0
1527068847.8415446,1806628.0,3437492.0
1527068847.903945,1806628.0,3437492.0
1527068847.966345,1806628.0,3437492.0
1527068848.0287452,1806764.0,3437492.0
1527068848.0911453,1806764.0,3437492.0
1527068848.1535451,1806764.0,3437492.0
1527068848.2159455,1841652.0,3437492.0
1527068848.2783456,1841652.0,3437492.0
1527068848.3407457,1841692.0,3437492.0
1527068848.4031458,1841708.0,3437492.0
1527068848.465546,1841708.0,3437492.0
1527068848.527946,1852408.0,3437492.0
1527068848.590346,1867756.0,3437492.0
1527068848.6527462,1885424.0,3437492.0
1527068848.7151463,1900760.0,3437492.0
1527068848.7775464,1907268.0,3437492.0
1527068848.8399465,1924268.0,3437492.0
1527068848.9023466,1939452.0,3437492.0
1527068848.9647467,1957384.0,3437492.0
1527068849.0271468,1968108.0,3437492.0
1527068849.089547,1978492.0,3437492.0
1527068849.151947,1991644.0,3437492.0
1527068849.2143474,2007496.0,3437492.0
1527068849.2767472,2016912.0,3437492.0
1527068849.3391476,2027636.0,3437492.0
1527068849.4015474,2036936.0,3437492.0
1527068849.4639475,2061100.0,3437492.0
1527068849.5263479,2061100.0,3437492.0
1527068849.5887477,2061100.0,3437492.0
1527068849.6511478,2061100.0,3437492.0
1527068849.713548,2086896.0,3437492.0
1527068849.7759483,2099004.0,3437492.0
1527068849.8383484,2100468.0,3437492.0
1527068849.9007483,2100468.0,3437492.0
1527068849.9631486,2100556.0,3437492.0
1527068850.0255485,2100848.0,3437492.0
1527068850.0879488,2100848.0,3437492.0
1527068850.150349,2100848.0,3437492.0
1527068850.2127488,2100848.0,3437492.0
1527068850.275149,2100848.0,3437492.0
1527068850.337549,2103736.0,3437492.0
1527068850.3999493,2120988.0,3437492.0
1527068850.4623494,2137504.0,3437492.0
1527068850.5247495,2154028.0,3437492.0
1527068850.5871496,2163512.0,3437492.0
1527068850.6495497,2179476.0,3437492.0
1527068850.7119498,2190572.0,3437492.0
1527068850.77435,2202264.0,3437492.0
1527068850.83675,2217576.0,3437492.0
1527068850.8991501,2229860.0,3437492.0
1527068850.96155,2247124.0,3437492.0
1527068851.0239503,2261524.0,3437492.0
1527068851.0863507,2273984.0,3437492.0
1527068851.1487505,2296056.0,3437492.0
1527068851.2111506,2296056.0,3437492.0
1527068851.2735507,2296056.0,3437492.0
1527068851.3359509,2296056.0,3437492.0
1527068851.3983512,2343164.0,3437492.0
1527068851.460751,2348556.0,3437492.0
1527068851.5231512,2348556.0,3437492.0
1527068851.5855513,2348556.0,3437492.0
1527068851.6479514,2348672.0,3437492.0
1527068851.7103517,2349256.0,3437492.0
1527068851.7727516,2349256.0,3437492.0
1527068851.8507516,2349256.0,3437492.0
1527068851.913152,2349256.0,3437492.0
1527068851.975552,2349256.0,3437492.0
1527068852.037952,2349256.0,3437492.0
1527068852.1003523,2349256.0,3437492.0
1527068852.1627522,2362208.0,3437492.0
1527068852.2251525,2375596.0,3437492.0
1527068852.2875526,2390120.0,3437492.0
1527068852.3499527,2403512.0,3437492.0
1527068852.4123528,2415220.0,3437492.0
1527068852.4747531,2437324.0,3437492.0
1527068852.537153,2442156.0,3437492.0
1527068852.599553,2461092.0,3437492.0
1527068852.6619532,2478244.0,3437492.0
1527068852.7243533,2493784.0,3437492.0
1527068852.7867532,2510024.0,3437492.0
1527068852.8491535,2525260.0,3437492.0
1527068852.9115539,2541804.0,3437492.0
1527068852.9739537,2556440.0,3437492.0
1527068853.0363538,2569560.0,3437492.0
1527068853.098754,2578880.0,3437492.0
1527068853.161154,2593260.0,3437492.0
1527068853.2235544,2602672.0,3437492.0
1527068853.2859542,2613284.0,3437492.0
1527068853.3483543,2624392.0,3437492.0
1527068853.4107544,2632576.0,3437492.0
1527068853.4731548,2633868.0,3437492.0
1527068853.535555,2646020.0,3437492.0
1527068853.5979548,2655796.0,3437492.0
1527068853.660355,2676748.0,3437492.0
1527068853.722755,2693040.0,3437492.0
1527068853.785155,2709724.0,3437492.0
1527068853.8475554,2724476.0,3437492.0
1527068853.9099553,2746788.0,3437492.0
1527068853.9723556,2755828.0,3437492.0
1527068854.0347555,2772144.0,3437492.0
1527068854.0971556,2790940.0,3437492.0
1527068854.159556,2806732.0,3437492.0
1527068854.221956,2822620.0,3437492.0
1527068854.284356,2836164.0,3437492.0
1527068854.346756,2847324.0,3437492.0
1527068854.4091563,2847324.0,3437492.0
1527068854.4715564,2862680.0,3437492.0
1527068854.5339565,2870156.0,3437492.0
1527068854.5963566,2889844.0,3437492.0
1527068854.6587565,2889844.0,3437492.0
1527068854.7211568,2889844.0,3437492.0
1527068854.7835572,2889844.0,3437492.0
1527068854.845957,2889844.0,3437492.0
1527068854.9083571,2902248.0,3437492.0
1527068854.9707575,2919080.0,3437492.0
1527068855.0331573,2933688.0,3437492.0
1527068855.0955575,2950736.0,3437492.0
1527068855.1579576,2973724.0,3437492.0
1527068855.2203577,2973724.0,3437492.0
1527068855.282758,3022128.0,3437492.0
1527068855.3451579,3024212.0,3437492.0
1527068855.407558,3024212.0,3437492.0
1527068855.469958,3024248.0,3437492.0
1527068855.5323584,3024248.0,3437492.0
1527068855.5947585,3024248.0,3437492.0
1527068855.6571584,3024248.0,3437492.0
1527068855.7195587,3024248.0,3437492.0
1527068855.7819586,3024248.0,3437492.0
1527068855.844359,3076388.0,3437492.0
1527068855.969159,3204988.0,3437492.0
1527068856.0315592,3204988.0,3437492.0
1527068856.0939593,3211692.0,3437492.0
1527068856.1563594,3217972.0,3437492.0
1527068856.2187595,3217972.0,3437492.0
1527068856.2811596,3220080.0,3437492.0
1527068856.3435597,3220080.0,3437492.0
1527068856.4059596,3220080.0,3437492.0
1527068856.46836,3220096.0,3437492.0
1527068856.53076,3225680.0,3437492.0
1527068856.5931602,3225680.0,3437492.0
1527068856.6555603,3226880.0,3437492.0
1527068856.7179601,3229304.0,3437492.0
1527068856.7803605,3229304.0,3437492.0
1527068856.8427608,3233944.0,3437492.0
1527068856.9051607,3233944.0,3437492.0
1527068856.9675608,3236676.0,3437492.0
1527068857.0299609,3245156.0,3437492.0
1527068857.092361,3246984.0,3437492.0
1527068857.1547613,3246984.0,3437492.0
1527068857.2171612,3246984.0,3437492.0
1527068857.2795613,3246984.0,3437492.0
1527068857.3419614,3246984.0,3437492.0
1527068857.4043617,3246984.0,3437492.0
1527068857.4667618,3246984.0,3437492.0
1527068857.5291617,3246984.0,3437492.0
1527068857.591562,3246984.0,3437492.0
1527068857.653962,3246984.0,3437492.0
1527068857.716362,3246984.0,3437492.0
1527068857.7787623,3246984.0,3437492.0
1527068857.8411622,3246984.0,3437492.0
1527068857.9035625,3246984.0,3437492.0
1527068857.9659624,3246984.0,3437492.0
1527068858.0283628,3246984.0,3437492.0
1527068858.0907629,3246984.0,3437492.0
1527068858.153163,3246984.0,3437492.0
1527068858.215563,3246984.0,3437492.0
1527068858.277963,3246984.0,3437492.0
1527068858.3403633,3246984.0,3437492.0
1527068858.4027634,3170256.0,3328408.0
1527068858.4651635,3086636.0,3220884.0
1527068858.5275636,3097892.0,3220884.0
1527068858.5899634,3097892.0,3220884.0
1527068858.6523638,3097892.0,3220884.0
1527068858.7147639,3097892.0,3220884.0
1527068858.777164,3097892.0,3220884.0
1527068858.839564,3097892.0,3220884.0
1527068858.9019642,3097892.0,3220884.0
1527068858.9643643,3097892.0,3220884.0
1527068859.0267644,3097892.0,3220884.0
1527068859.0891645,3097892.0,3220884.0
1527068859.1515646,3097892.0,3220884.0
1527068859.2139647,3097892.0,3220884.0
1527068859.2763648,3097892.0,3220884.0
1527068859.3387651,3110296.0,3220884.0
1527068859.6351655,1076040.0,3132712.0
1527068859.6975658,987924.0,1099760.0
1527068859.7599657,967132.0,1099760.0
1527068859.8223658,987124.0,1099760.0
1527068859.8847659,976788.0,1087528.0
1527068859.947166,992740.0,1199224.0
1527068860.0095663,1026416.0,1236280.0
1527068860.0719662,1063916.0,1332436.0
1527068860.1343665,1117188.0,1332436.0
1527068860.1967664,1160860.0,1332436.0
1527068860.2591667,1161612.0,1332436.0
1527068860.3215668,1161704.0,1332436.0
1527068860.3839667,1161704.0,1332436.0
1527068860.446367,1161704.0,1332436.0
1527068860.508767,1161704.0,1332436.0
1527068860.571167,1161704.0,1332436.0
1527068860.6335673,1162328.0,1332436.0
1527068860.6959672,1164168.0,1332436.0
1527068860.7583675,1164808.0,1332436.0
1527068860.8207674,1166364.0,1332436.0
1527068860.8831677,1167872.0,1332436.0
1527068860.9455678,1169324.0,1332436.0
1527068861.007968,1170736.0,1332436.0
1527068861.070368,1172144.0,1332436.0
1527068861.132768,1173984.0,1332436.0
1527068861.1951683,1175960.0,1332436.0
1527068861.2575684,1177508.0,1332436.0
1527068861.3199685,1178948.0,1332436.0
1527068861.3823686,1180352.0,1332436.0
1527068861.4447687,1181720.0,1332436.0
1527068861.5071688,1183328.0,1332436.0
1527068861.569569,1184480.0,1332436.0
1527068861.631969,1185860.0,1332436.0
1527068861.694369,1186952.0,1332436.0
1527068861.7567692,1188168.0,1332436.0
1527068861.8191693,1189304.0,1332436.0
1527068861.8815694,1190420.0,1332436.0
1527068861.9439695,1191556.0,1332436.0
1527068862.0063696,1192696.0,1332436.0
1527068862.0687697,1193912.0,1332436.0
1527068862.1311698,1194928.0,1332436.0
1527068862.1935701,1195884.0,1332436.0
1527068862.25597,1196892.0,1332436.0
1527068862.3183703,1197032.0,1332436.0
1527068862.3807702,1197032.0,1332436.0
1527068862.4431703,1197032.0,1332436.0
1527068862.5055707,1197032.0,1332436.0
1527068862.5679705,1197032.0,1332436.0
1527068862.6303709,1197032.0,1332436.0
1527068862.6927707,1197032.0,1332436.0
1527068862.755171,1197032.0,1332436.0
1527068862.8175712,1197032.0,1332436.0
1527068862.8799713,1197032.0,1332436.0
1527068862.9423714,1113292.0,1308660.0
1527068863.0047712,1113292.0,1308660.0
1527068863.0671716,1141456.0,1308660.0
1527068863.1295717,1173488.0,1357260.0
1527068863.1919715,1210484.0,1357260.0
1527068863.254372,1210484.0,1357260.0
1527068863.3167717,1210484.0,1357260.0
1527068863.379172,1210484.0,1357260.0
1527068863.4415722,1113280.0,1236280.0
1527068863.5039723,1116824.0,1308660.0
1527068863.5663724,1125700.0,1308660.0
1527068863.6287725,1142264.0,1308660.0
1527068863.6911726,1174300.0,1357260.0
1527068863.7535727,1210484.0,1357260.0
1527068863.8159728,1217340.0,1408200.0
1527068863.878373,1247508.0,1408200.0
1527068863.940773,1164220.0,1287220.0
1527068864.003173,1151808.0,1382332.0
1527068864.0655735,1169776.0,1382332.0
1527068864.1279733,1206856.0,1382332.0
1527068864.1903734,1232948.0,3437492.0
1527068864.2527735,1248780.0,3437492.0
1527068864.3151736,1261968.0,3437492.0
1527068864.377574,1275460.0,3437492.0
1527068864.4399738,1287064.0,3437492.0
1527068864.502374,1304560.0,3437492.0
1527068864.564774,1317996.0,3437492.0
1527068864.6271741,1333700.0,3437492.0
1527068864.6895745,1351384.0,3437492.0
1527068864.7519743,1364376.0,3437492.0
1527068864.8143747,1383344.0,3437492.0
1527068864.8767745,1393288.0,3437492.0
1527068864.939175,1401892.0,3437492.0
1527068865.001575,1416816.0,3437492.0
1527068865.0639749,1419880.0,3437492.0
1527068865.1263752,1433072.0,3437492.0
1527068865.188775,1448308.0,3437492.0
1527068865.2511754,1462156.0,3437492.0
1527068865.3135755,1462156.0,3437492.0
1527068865.3759756,1476544.0,3437492.0
1527068865.4383757,1492884.0,3437492.0
1527068865.5007756,1505816.0,3437492.0
1527068865.563176,1517792.0,3437492.0
1527068865.625576,1530512.0,3437492.0
1527068865.6879761,1550336.0,3437492.0
1527068865.7503762,1559312.0,3437492.0
1527068865.812776,1575656.0,3437492.0
1527068865.8751764,1588356.0,3437492.0
1527068865.9375765,1600964.0,3437492.0
1527068865.9999766,1614612.0,3437492.0
1527068866.0623767,1631492.0,3437492.0
1527068866.124777,1642096.0,3437492.0
1527068866.187177,1653712.0,3437492.0
1527068866.2495773,1667824.0,3437492.0
1527068866.3119771,1683244.0,3437492.0
1527068866.3743773,1698124.0,3437492.0
1527068866.4367774,1709596.0,3437492.0
1527068866.4991775,1710948.0,3437492.0
1527068866.5615776,1722264.0,3437492.0
1527068866.6239777,1724396.0,3437492.0
1527068866.686378,1727700.0,3437492.0
1527068866.7487779,1743668.0,3437492.0
1527068866.811178,1743668.0,3437492.0
1527068866.8735783,1757644.0,3437492.0
1527068866.9359782,1759320.0,3437492.0
1527068866.9983785,1759320.0,3437492.0
1527068867.0607784,1776052.0,3437492.0
1527068867.1231785,1776664.0,3437492.0
1527068867.1855788,1790820.0,3437492.0
1527068867.2479787,1806632.0,3437492.0
1527068867.310379,1806632.0,3437492.0
1527068867.372779,1806632.0,3437492.0
1527068867.4351792,1806768.0,3437492.0
1527068867.4975793,1806768.0,3437492.0
1527068867.5599794,1824476.0,3437492.0
1527068867.6223795,1841656.0,3437492.0
1527068867.6847794,1841656.0,3437492.0
1527068867.7471797,1841656.0,3437492.0
1527068867.8095798,1841712.0,3437492.0
1527068867.8719797,1841712.0,3437492.0
1527068867.93438,1852032.0,3437492.0
1527068867.9967804,1872968.0,3437492.0
1527068868.0591803,1889480.0,3437492.0
1527068868.1215804,1900764.0,3437492.0
1527068868.1839805,1908808.0,3437492.0
1527068868.2463806,1924540.0,3437492.0
1527068868.308781,1943720.0,3437492.0
1527068868.3711808,1963660.0,3437492.0
1527068868.4335809,1975388.0,3437492.0
1527068868.495981,1988008.0,3437492.0
1527068868.558381,2003960.0,3437492.0
1527068868.6207814,2012180.0,3437492.0
1527068868.6831813,2026612.0,3437492.0
1527068868.7455816,2036940.0,3437492.0
1527068868.8079815,2061104.0,3437492.0
1527068868.8703818,2061104.0,3437492.0
1527068868.932782,2061104.0,3437492.0
1527068868.9951818,2061104.0,3437492.0
1527068869.0575821,2100404.0,3437492.0
1527068869.119982,2100472.0,3437492.0
1527068869.182382,2100472.0,3437492.0
1527068869.2447824,2100560.0,3437492.0
1527068869.3071826,2100852.0,3437492.0
1527068869.3695827,2100852.0,3437492.0
1527068869.4319825,2100852.0,3437492.0
1527068869.4943829,2100852.0,3437492.0
1527068869.556783,2104724.0,3437492.0
1527068869.619183,2120992.0,3437492.0
1527068869.6815832,2136992.0,3437492.0
1527068869.743983,2154032.0,3437492.0
1527068869.8063834,2167756.0,3437492.0
1527068869.8687835,2184484.0,3437492.0
1527068869.9311836,2193796.0,3437492.0
1527068869.9935837,2210800.0,3437492.0
1527068870.0559838,2226696.0,3437492.0
1527068870.118384,2243828.0,3437492.0
1527068870.1807842,2261528.0,3437492.0
1527068870.243184,2273988.0,3437492.0
1527068870.3055842,2273988.0,3437492.0
1527068870.3679843,2296060.0,3437492.0
1527068870.4303844,2296060.0,3437492.0
1527068870.4927845,2296060.0,3437492.0
1527068870.5551846,2296060.0,3437492.0
1527068870.617585,2344512.0,3437492.0
1527068870.6799848,2348560.0,3437492.0
1527068870.742385,2348560.0,3437492.0
1527068870.8047853,2348560.0,3437492.0
1527068870.867185,2348640.0,3437492.0
1527068870.9295855,2349156.0,3437492.0
1527068870.9919853,2349260.0,3437492.0
1527068871.0543854,2349260.0,3437492.0
1527068871.1167858,2349260.0,3437492.0
1527068871.1791856,2349260.0,3437492.0
1527068871.241586,2349260.0,3437492.0
1527068871.3039858,2349260.0,3437492.0
1527068871.3663862,2349260.0,3437492.0
1527068871.4287863,2355424.0,3437492.0
1527068871.4911861,2374384.0,3437492.0
1527068871.5535865,2386592.0,3437492.0
1527068871.6159863,2398864.0,3437492.0
1527068871.6783867,2411672.0,3437492.0
1527068871.7407868,2429240.0,3437492.0
1527068871.8031867,2437328.0,3437492.0
1527068871.865587,2447432.0,3437492.0
1527068871.927987,2464596.0,3437492.0
1527068871.9903872,2483888.0,3437492.0
